distv_env,distv_num,Type
14.48392085,0.419035379,vPCs
14.20919668,0.443243688,vPCs
15.09699908,0.395722624,vPCs
16.18416288,0.436119682,vPCs
13.70722494,0.400343363,vPCs
4.997683148,0.441914121,vPCs
3.793857306,0.409151218,vPCs
4.617764888,0.381912328,vPCs
3.46938097,0.413341752,vPCs
5.751636096,0.221751011,vPCs
4.968526432,0.388236607,vPCs
11.18647432,0.426563146,vPCs
11.84234084,0.443382805,vPCs
12.81519697,0.516399141,vPCs
9.690993095,0.568877848,vPCs
11.71659413,0.499293805,vPCs
11.77469228,0.422505889,vPCs
24.71144128,0.401917463,vPCs
25.75067702,0.442406955,vPCs
25.69985146,0.441907311,vPCs
23.84967417,0.427702258,vPCs
23.66817871,0.447945294,vPCs
25.6835824,0.468536055,vPCs
26.86568097,0.452288,vPCs
27.52755775,0.458170104,vPCs
29.11423333,0.465136219,vPCs
28.86287403,0.381177317,vPCs
29.96124053,0.371135685,vPCs
28.95239453,0.387612157,vPCs
14.16993342,0.404035585,vPCs
14.91459675,0.378523113,vPCs
14.65614711,0.453278532,vPCs
15.58622519,0.369782807,vPCs
16.58046675,0.398947309,vPCs
14.12121925,0.359098789,vPCs
5.424354992,0.381821006,vPCs
4.350626015,0.496228361,vPCs
5.09267719,0.325578512,vPCs
3.870617132,0.368007057,vPCs
6.296732515,0.239736852,vPCs
5.490014431,0.350698133,vPCs
2.70159475,0.601059709,vPCs
2.405591629,0.525746076,vPCs
2.085322803,0.386589657,vPCs
1.846466564,0.515620006,vPCs
1.83783236,0.499098711,vPCs
14.08788957,0.639009577,vPCs
15.02502059,0.627537971,vPCs
15.06075264,0.513983257,vPCs
13.05762509,0.491163294,vPCs
13.04527711,0.517386238,vPCs
15.06930555,0.564096105,vPCs
16.12268404,0.575530372,vPCs
17.11551493,0.42633834,vPCs
18.1836974,0.447297466,vPCs
18.14582381,0.455574367,vPCs
19.17847273,0.44375234,vPCs
18.1591006,0.512198552,vPCs
3.53455534,0.439301653,vPCs
4.171663137,0.398068319,vPCs
4.525733695,0.375256039,vPCs
6.040195817,0.359561583,vPCs
6.292056358,0.427526384,vPCs
3.194992352,0.403180833,vPCs
7.24944619,0.409390074,vPCs
7.418432703,0.346872829,vPCs
8.307035923,0.36393935,vPCs
7.425096011,0.383473866,vPCs
6.43683706,0.220900528,vPCs
6.316609053,0.366351088,vPCs
3.422863617,0.548925024,vPCs
3.669029239,0.406255826,vPCs
3.410801973,0.539111165,vPCs
3.89305891,0.528727206,vPCs
14.45779139,0.596605065,vPCs
15.19544872,0.615394667,vPCs
15.34544175,0.5042983,vPCs
13.11830473,0.523378563,vPCs
13.36066565,0.550552641,vPCs
15.32061947,0.579696918,vPCs
16.04394526,0.564549109,vPCs
17.40417336,0.454255765,vPCs
18.12596268,0.480168614,vPCs
18.0160821,0.496459065,vPCs
19.01380662,0.49345769,vPCs
18.01675624,0.54209273,vPCs
3.553645361,0.409414714,vPCs
4.799379081,0.395817703,vPCs
5.204708692,0.392807099,vPCs
6.662737433,0.420091492,vPCs
6.852854165,0.462015881,vPCs
3.48294823,0.426837077,vPCs
7.207153126,0.415539932,vPCs
7.896427535,0.364346991,vPCs
8.170735046,0.401986842,vPCs
8.108713314,0.43146002,vPCs
6.285318823,0.226101053,vPCs
6.752429885,0.427216694,vPCs
3.166378556,0.459151338,vPCs
1.186929375,0.534753403,vPCs
1.530809624,0.518850091,vPCs
12.21496123,0.482046697,vPCs
13.07891013,0.551219475,vPCs
13.09883281,0.467159512,vPCs
11.10987702,0.515950788,vPCs
11.04817048,0.526265762,vPCs
13.06599568,0.557820455,vPCs
14.16527938,0.528695705,vPCs
15.06241903,0.46050572,vPCs
16.36162124,0.478526464,vPCs
16.16416784,0.464968489,vPCs
17.24736867,0.448765947,vPCs
16.23604318,0.481588064,vPCs
2.012357674,0.404286943,vPCs
2.320667305,0.396026873,vPCs
2.224911827,0.453004027,vPCs
3.795715845,0.419777894,vPCs
4.098153246,0.472593268,vPCs
1.653736649,0.430629716,vPCs
9.140946044,0.416541524,vPCs
9.137802271,0.449334178,vPCs
10.14973683,0.390573838,vPCs
9.136007696,0.429238327,vPCs
8.205877911,0.235970753,vPCs
8.097521099,0.402471181,vPCs
2.073186971,0.50490259,vPCs
2.300568092,0.419606945,vPCs
15.15334677,0.369229218,vPCs
16.12199665,0.401936293,vPCs
16.12150321,0.417853793,vPCs
14.18404045,0.437252487,vPCs
14.075381,0.444741642,vPCs
16.1070644,0.436965516,vPCs
17.23309628,0.406987266,vPCs
18.02243816,0.470755658,vPCs
19.44835092,0.466345264,vPCs
19.23862934,0.364311443,vPCs
20.32304916,0.355151777,vPCs
19.30413026,0.37708728,vPCs
4.745173858,0.358056281,vPCs
5.310994656,0.34962902,vPCs
5.129310634,0.411548319,vPCs
6.375033513,0.354667074,vPCs
7.010446523,0.399876865,vPCs
4.54561254,0.368594554,vPCs
6.396630251,0.3583557,vPCs
6.202727816,0.489334957,vPCs
7.446996515,0.302027166,vPCs
6.068563407,0.329892146,vPCs
5.643192733,0.219465382,vPCs
5.256463442,0.319619177,vPCs
0.920550599,0.540030455,vPCs
13.16399629,0.504763765,vPCs
14.10481044,0.542593732,vPCs
14.09503132,0.479340742,vPCs
12.17637562,0.563804714,vPCs
12.05103109,0.584307265,vPCs
14.0749823,0.577114527,vPCs
15.21521249,0.549156223,vPCs
16.04722916,0.597914853,vPCs
17.41821357,0.552749117,vPCs
17.22160087,0.466788103,vPCs
18.30652214,0.45916173,vPCs
17.29943189,0.512538654,vPCs
2.918355329,0.378294521,vPCs
3.291427491,0.350131484,vPCs
3.112235682,0.432201662,vPCs
4.48709142,0.410404111,vPCs
5.024797464,0.469768402,vPCs
2.688972551,0.444082409,vPCs
8.220086669,0.379817178,vPCs
8.10002248,0.490916963,vPCs
9.256462273,0.357112495,vPCs
8.067308115,0.388083203,vPCs
7.341521407,0.216991763,vPCs
7.102231726,0.382142693,vPCs
13.19076747,0.468591554,vPCs
14.14576846,0.520164185,vPCs
14.11668249,0.426472841,vPCs
12.22626368,0.630119837,vPCs
12.07357282,0.608690542,vPCs
14.09893513,0.572390358,vPCs
15.31969734,0.494961549,vPCs
16.05226491,0.475686556,vPCs
17.46332282,0.497816718,vPCs
17.32300767,0.49973424,vPCs
18.40518441,0.49878847,vPCs
17.38699234,0.510669492,vPCs
3.296718825,0.34028026,vPCs
3.465673736,0.34184048,vPCs
3.359086449,0.40317077,vPCs
4.752614133,0.501861,vPCs
5.171459986,0.598351093,vPCs
2.938728473,0.57306013,vPCs
8.404628795,0.388144633,vPCs
8.214148221,0.403422894,vPCs
9.419731799,0.457867511,vPCs
8.148469219,0.47664322,vPCs
7.546417094,0.211706184,vPCs
7.230382264,0.46172824,vPCs
1.882872014,0.6420232,vPCs
1.82901529,0.521015536,vPCs
2.67941489,0.482865045,vPCs
1.938161838,0.523001743,vPCs
2.221357544,0.551357177,vPCs
3.286080355,0.603204109,vPCs
3.970749203,0.430358149,vPCs
5.099509459,0.461251084,vPCs
5.048386151,0.442569896,vPCs
5.982014282,0.431985499,vPCs
5.135851043,0.537641539,vPCs
11.30238745,0.418890092,vPCs
10.1553635,0.384959923,vPCs
10.32856018,0.354224315,vPCs
9.642738616,0.333322196,vPCs
8.316556113,0.400903786,vPCs
11.22718889,0.387638705,vPCs
21.14149847,0.407894922,vPCs
21.15762507,0.335728844,vPCs
22.21169074,0.339287896,vPCs
21.14659383,0.351263289,vPCs
20.23638474,0.211653649,vPCs
20.13092055,0.340016139,vPCs
1.042777629,0.535703863,vPCs
2.323513019,0.530182806,vPCs
2.21347861,0.558570884,vPCs
1.15405792,0.592458942,vPCs
1.76780573,0.609433094,vPCs
3.048657679,0.46056496,vPCs
3.811021035,0.48566023,vPCs
3.526011869,0.482442266,vPCs
4.57519087,0.470928805,vPCs
3.693551698,0.54987399,vPCs
12.08196628,0.426035261,vPCs
11.03652909,0.391917618,vPCs
11.18490633,0.407437461,vPCs
10.50259884,0.379946521,vPCs
9.211279674,0.445275902,vPCs
12.03147098,0.423494186,vPCs
22.05105411,0.415034258,vPCs
22.12592261,0.38363579,vPCs
23.07477828,0.379287597,vPCs
22.13938501,0.400544925,vPCs
21.08852774,0.226243355,vPCs
21.07194938,0.379387689,vPCs
2.914847747,0.454575071,vPCs
2.095851014,0.47131683,vPCs
0.541187901,0.47132414,vPCs
2.426264298,0.510726057,vPCs
3.207146555,0.415652244,vPCs
4.174223696,0.453909679,vPCs
3.984022802,0.393292287,vPCs
5.007816489,0.377930387,vPCs
4.309619251,0.454069764,vPCs
12.11167261,0.553767997,vPCs
11.02377086,0.409600926,vPCs
11.14062385,0.401071562,vPCs
10.35579714,0.307164028,vPCs
9.216198795,0.359771018,vPCs
12.10413252,0.335800166,vPCs
22.08403487,0.432909989,vPCs
22.07946132,0.390503468,vPCs
23.10559441,0.30717383,vPCs
22.10202803,0.326430956,vPCs
21.11014955,0.218152941,vPCs
21.04175649,0.308313653,vPCs
1.792951867,0.649166194,vPCs
2.845449205,0.57179996,vPCs
3.305645336,0.531193625,vPCs
4.602355154,0.512156362,vPCs
5.533115826,0.553513094,vPCs
5.208865497,0.509641618,vPCs
6.277946781,0.503364605,vPCs
5.209558217,0.536891605,vPCs
10.14706795,0.354795946,vPCs
9.160185631,0.35797538,vPCs
9.321746772,0.420092116,vPCs
8.832040075,0.472746188,vPCs
7.342126848,0.580305069,vPCs
10.03234628,0.575653802,vPCs
20.06642874,0.407965618,vPCs
20.21394175,0.426249884,vPCs
21.07644102,0.443234789,vPCs
20.22422861,0.45798715,vPCs
19.10509165,0.214531148,vPCs
19.14769706,0.440607889,vPCs
2.069610615,0.618744977,vPCs
3.698171005,0.558791999,vPCs
4.440284856,0.521755169,vPCs
5.881035622,0.582203247,vPCs
5.585586131,0.532179019,vPCs
6.700824679,0.519179982,vPCs
5.806012077,0.577954143,vPCs
10.13438906,0.364225157,vPCs
9.024647063,0.361016055,vPCs
9.102243095,0.429361978,vPCs
8.378628256,0.462821644,vPCs
7.15403824,0.544769442,vPCs
10.09306026,0.533243193,vPCs
20.0794004,0.402590414,vPCs
20.06986858,0.430549788,vPCs
21.0982658,0.415507151,vPCs
20.07668403,0.433453984,vPCs
19.10888933,0.223068133,vPCs
19.03595524,0.422333866,vPCs
2.403330681,0.571597938,vPCs
3.099109516,0.497664149,vPCs
4.268839239,0.531521897,vPCs
3.911844763,0.530461998,vPCs
4.998843662,0.516529564,vPCs
4.296433324,0.576765074,vPCs
12.08707971,0.372866305,vPCs
11.0177978,0.363338052,vPCs
11.09167568,0.410226495,vPCs
10.28670526,0.448148943,vPCs
9.18033475,0.507683688,vPCs
12.08787364,0.473787217,vPCs
22.07371651,0.386736786,vPCs
22.06191088,0.406081196,vPCs
23.07999289,0.41393111,vPCs
22.08841082,0.442983699,vPCs
21.08217978,0.220398612,vPCs
21.02630672,0.435483821,vPCs
3.345455161,0.501286798,vPCs
2.743695704,0.549702086,vPCs
2.074299454,0.521597707,vPCs
3.129287004,0.499987693,vPCs
2.30063159,0.607971412,vPCs
13.04876061,0.442290836,vPCs
12.12221406,0.413390219,vPCs
12.28213029,0.430545975,vPCs
11.59634741,0.3804992,vPCs
10.34105761,0.440896681,vPCs
13.04598402,0.427868307,vPCs
23.01995763,0.416149324,vPCs
23.1788732,0.395922388,vPCs
24.03231668,0.376142035,vPCs
23.23483,0.392188579,vPCs
22.04411332,0.219400636,vPCs
22.11498124,0.379084105,vPCs
4.534694027,0.54632396,vPCs
3.46715195,0.470261374,vPCs
4.374148071,0.468116776,vPCs
3.67650714,0.478333916,vPCs
14.3303927,0.33239823,vPCs
13.21125765,0.325644134,vPCs
13.13011188,0.430985199,vPCs
12.34083625,0.393152761,vPCs
11.06008135,0.434026437,vPCs
14.21036953,0.423169435,vPCs
24.15799199,0.356398981,vPCs
24.11982943,0.476273013,vPCs
25.17988716,0.344819394,vPCs
24.05696309,0.376156107,vPCs
23.21242689,0.201767262,vPCs
23.12290988,0.364570336,vPCs
2.101749879,0.543073366,vPCs
1.916895263,0.523689102,vPCs
1.91070329,0.570843928,vPCs
15.16445747,0.386147471,vPCs
14.25125088,0.377049181,vPCs
14.55720874,0.473695211,vPCs
13.95170776,0.406893769,vPCs
12.66682515,0.458600403,vPCs
15.15195484,0.446525574,vPCs
25.12888244,0.387337769,vPCs
25.34002641,0.472915104,vPCs
26.13946596,0.360847368,vPCs
25.42798957,0.380076628,vPCs
24.1560408,0.209645911,vPCs
24.25034802,0.370724003,vPCs
1.264923404,0.641709538,vPCs
0.974978969,0.604428059,vPCs
15.05997694,0.338870302,vPCs
14.15162652,0.345025509,vPCs
14.27220456,0.405354791,vPCs
13.55045812,0.452852869,vPCs
12.32260228,0.473948457,vPCs
15.05705969,0.453890655,vPCs
25.02596024,0.351733666,vPCs
25.18995008,0.353392945,vPCs
26.02665163,0.409598817,vPCs
25.24607745,0.433658371,vPCs
24.03987439,0.198922841,vPCs
24.12955892,0.423590842,vPCs
1.245553628,0.579834882,vPCs
16.10100124,0.317248055,vPCs
15.2101076,0.325607603,vPCs
15.38679063,0.375835338,vPCs
14.69750734,0.463996476,vPCs
13.44124984,0.477747872,vPCs
16.09564508,0.457292704,vPCs
26.05425667,0.342552532,vPCs
26.25811128,0.338982861,vPCs
27.06062922,0.417335759,vPCs
26.32649397,0.438214705,vPCs
25.07713334,0.198553047,vPCs
25.18772297,0.434065022,vPCs
15.14663643,0.393333208,vPCs
14.24093655,0.386319955,vPCs
14.41498585,0.412698801,vPCs
13.78922669,0.413686347,vPCs
12.43559494,0.465031941,vPCs
15.09488401,0.4512797,vPCs
25.06972407,0.374051216,vPCs
25.28462869,0.360261525,vPCs
26.08064164,0.388398871,vPCs
25.32865573,0.400774338,vPCs
24.10685674,0.207172055,vPCs
24.21381664,0.390331097,vPCs
1.46085036,0.521913718,vPCs
2.207902464,0.422962912,vPCs
3.55255045,0.269416247,vPCs
3.800651041,0.303822236,vPCs
0.977438289,0.281661349,vPCs
10.03613579,0.444692311,vPCs
10.22712536,0.350967175,vPCs
11.02639067,0.274146087,vPCs
10.38833174,0.292802519,vPCs
9.026757663,0.206330179,vPCs
9.117337242,0.273152943,vPCs
1.436760225,0.405950795,vPCs
2.722701405,0.290482949,vPCs
2.615882544,0.327406889,vPCs
1.44162452,0.304688116,vPCs
11.07385692,0.520370353,vPCs
11.11744493,0.336476307,vPCs
12.0997237,0.281561165,vPCs
11.1897935,0.296972779,vPCs
10.11482213,0.202295751,vPCs
10.04567222,0.289129601,vPCs
1.682933528,0.359212074,vPCs
2.193307473,0.38513964,vPCs
2.236761577,0.36167996,vPCs
11.15207008,0.416520076,vPCs
11.02628624,0.542547376,vPCs
12.15134739,0.316748332,vPCs
11.04659516,0.349110196,vPCs
10.1768888,0.204587275,vPCs
10.02984985,0.326249288,vPCs
2.197996017,0.553083185,vPCs
3.81804142,0.528302115,vPCs
12.32776305,0.322057284,vPCs
12.04743624,0.357381423,vPCs
13.3068173,0.44832819,vPCs
12.08222511,0.472561828,vPCs
11.33421443,0.181705189,vPCs
11.11705236,0.491741166,vPCs
3.623075588,0.634436634,vPCs
13.14580728,0.376553042,vPCs
13.07057358,0.392770281,vPCs
14.17975713,0.487151409,vPCs
13.03228808,0.493745946,vPCs
12.22274716,0.199268901,vPCs
12.08179912,0.492621568,vPCs
10.05851854,0.362045341,vPCs
10.27979815,0.370864999,vPCs
11.07041179,0.483691042,vPCs
10.36031956,0.473727565,vPCs
9.105205037,0.183764886,vPCs
9.168323818,0.464873742,vPCs
2.008828656,0.394432448,vPCs
1.25829503,0.323117858,vPCs
2.562443266,0.333363105,vPCs
1.322260413,0.205084544,vPCs
1.782244976,0.318038867,vPCs
2.394692905,0.308785326,vPCs
1.13706247,0.338668057,vPCs
2.309260152,0.2009333,vPCs
1.239856839,0.316763721,vPCs
2.993974188,0.632868507,vPCs
2.019731046,0.16990559,vPCs
2.574028191,0.621666465,vPCs
2.98875896,0.185981364,vPCs
1.805789108,0.620689379,vPCs
1.520055902,0.177579844,vPCs
2.085054795,0.707672304,mOTUs
1.582695545,0.532046508,mOTUs
1.128975474,0.749066501,mOTUs
1.70165158,0.593286057,mOTUs
1.905487673,0.585884688,mOTUs
9.456914539,0.572042379,mOTUs
10.10782009,0.506480045,mOTUs
11.18842318,0.580301392,mOTUs
8.094435476,0.490945326,mOTUs
10.10809675,0.499011434,mOTUs
10.15452806,0.421916152,mOTUs
23.17431977,0.56747277,mOTUs
24.1899073,0.541240678,mOTUs
24.14728051,0.607021004,mOTUs
22.27369544,0.426185686,mOTUs
22.11912058,0.462633045,mOTUs
24.13442165,0.484988141,mOTUs
25.29570129,0.522384678,mOTUs
26.06070575,0.47262442,mOTUs
27.49232579,0.477063868,mOTUs
27.30410035,0.351102598,mOTUs
28.3868935,0.355158506,mOTUs
27.38265531,0.403337087,mOTUs
12.47274048,0.591142047,mOTUs
13.26082354,0.541781278,mOTUs
13.09278151,0.484807311,mOTUs
14.09927686,0.245917947,mOTUs
15.05798649,0.346271147,mOTUs
12.43056002,0.318462077,mOTUs
3.695133679,0.536840237,mOTUs
2.555583018,0.488405316,mOTUs
3.523592601,0.310690564,mOTUs
2.098682997,0.351269756,mOTUs
4.520046573,0.353747207,mOTUs
3.648955309,0.329217925,mOTUs
1.225089903,0.539216869,mOTUs
1.217075285,0.807341889,mOTUs
2.567192712,0.648797907,mOTUs
2.053200393,0.61101659,mOTUs
10.66568656,0.609190604,mOTUs
11.14078322,0.531423576,mOTUs
12.4863865,0.627134638,mOTUs
9.390131557,0.524860324,mOTUs
11.44156026,0.586816399,mOTUs
11.48947274,0.507007957,mOTUs
24.4723427,0.605668247,mOTUs
25.47995397,0.604838796,mOTUs
25.50020446,0.671305716,mOTUs
23.49882053,0.512065855,mOTUs
23.45425357,0.531742144,mOTUs
25.49272983,0.53111262,mOTUs
26.56118417,0.600980365,mOTUs
27.32325378,0.557749423,mOTUs
28.75392564,0.549179288,mOTUs
28.5600799,0.389735479,mOTUs
29.62728022,0.385104335,mOTUs
28.58841298,0.45087362,mOTUs
13.8045761,0.637151011,mOTUs
14.61545839,0.59479119,mOTUs
14.48598558,0.574755015,mOTUs
15.59151979,0.232665493,mOTUs
16.36687922,0.407608075,mOTUs
13.6754093,0.370708391,mOTUs
4.590083688,0.611694475,mOTUs
4.239376755,0.587124232,mOTUs
4.240989159,0.354197827,mOTUs
3.746710981,0.392979825,mOTUs
5.665526338,0.389269045,mOTUs
5.163278012,0.365334032,mOTUs
0.759959824,0.620310869,mOTUs
1.464443466,0.504866558,mOTUs
1.098460741,0.681803438,mOTUs
10.80331879,0.448982083,mOTUs
11.30502951,0.382651295,mOTUs
12.53392391,0.522925364,mOTUs
9.418113346,0.713268531,mOTUs
11.45814169,0.485416051,mOTUs
11.54364419,0.343637926,mOTUs
24.49542374,0.433626547,mOTUs
25.51902976,0.448096028,mOTUs
25.50075469,0.60447418,mOTUs
23.58465556,0.38151072,mOTUs
23.46719392,0.396242804,mOTUs
25.49073802,0.407270131,mOTUs
26.60008318,0.433941681,mOTUs
27.3656016,0.427104037,mOTUs
28.82266714,0.46540749,mOTUs
28.6031089,0.269842113,mOTUs
29.68279166,0.264323624,mOTUs
28.66936008,0.310201364,mOTUs
13.81894325,0.487730712,mOTUs
14.6266475,0.465979847,mOTUs
14.44600098,0.466223581,mOTUs
15.45145508,0.201866834,mOTUs
16.37228503,0.296244255,mOTUs
13.76228495,0.260652783,mOTUs
4.649825045,0.4279049,mOTUs
3.92954829,0.545744404,mOTUs
4.289593387,0.240667103,mOTUs
3.521914086,0.271277767,mOTUs
5.652269574,0.268488205,mOTUs
5.013190035,0.258385684,mOTUs
1.698972017,0.671499981,mOTUs
1.544707482,0.68880231,mOTUs
10.34594174,0.609827604,mOTUs
10.88200226,0.525746532,mOTUs
12.13825073,0.679833072,mOTUs
9.04334408,0.593003584,mOTUs
11.07386345,0.609196437,mOTUs
11.12942029,0.485474886,mOTUs
24.14152632,0.610352859,mOTUs
25.15261294,0.604459245,mOTUs
25.13206063,0.693279014,mOTUs
23.21431213,0.501656469,mOTUs
23.10049237,0.532563133,mOTUs
25.12269425,0.553612485,mOTUs
26.24340227,0.607354119,mOTUs
27.03697605,0.564578843,mOTUs
28.43340143,0.591304533,mOTUs
28.25204495,0.394686605,mOTUs
29.32651862,0.390726082,mOTUs
28.31382788,0.459363877,mOTUs
13.40010754,0.636617511,mOTUs
14.2188,0.587238298,mOTUs
14.08317421,0.602841952,mOTUs
15.12441881,0.245144542,mOTUs
16.03189185,0.383685337,mOTUs
13.34059371,0.345174228,mOTUs
4.155178429,0.595447736,mOTUs
3.449792459,0.632568139,mOTUs
3.775015383,0.326342266,mOTUs
3.074736191,0.369760916,mOTUs
5.1488793,0.368354064,mOTUs
4.500413016,0.345140393,mOTUs
1.007406583,0.659038806,mOTUs
10.84551961,0.764314094,mOTUs
11.41417765,0.742273832,mOTUs
12.40935631,0.831190038,mOTUs
9.332234874,0.528211007,mOTUs
11.3233829,0.716444967,mOTUs
11.41700452,0.671076056,mOTUs
24.34138743,0.747745864,mOTUs
25.3493546,0.780764023,mOTUs
25.28502047,0.672103273,mOTUs
23.45890295,0.668509411,mOTUs
23.26020997,0.714796313,mOTUs
25.25873799,0.727061821,mOTUs
26.44201866,0.769932825,mOTUs
27.1591802,0.676798664,mOTUs
28.69999882,0.691945468,mOTUs
28.43604482,0.56129421,mOTUs
29.53921499,0.569600121,mOTUs
28.54972794,0.641004942,mOTUs
13.69718252,0.61599094,mOTUs
14.48392085,0.597131469,mOTUs
14.20919668,0.637565952,mOTUs
15.09699908,0.266669664,mOTUs
16.18416288,0.565846331,mOTUs
13.70722494,0.515298967,mOTUs
4.997683148,0.593629512,mOTUs
3.793857306,0.612257094,mOTUs
4.617764888,0.493919455,mOTUs
3.46938097,0.556062897,mOTUs
5.751636096,0.555453395,mOTUs
4.968526432,0.53620676,mOTUs
11.18647432,0.568248997,mOTUs
11.84234084,0.530716359,mOTUs
12.81519697,0.688651607,mOTUs
9.690993095,0.796298496,mOTUs
11.71659413,0.673587089,mOTUs
11.77469228,0.491292708,mOTUs
24.71144128,0.558724934,mOTUs
25.75067702,0.594446863,mOTUs
25.69985146,0.705015098,mOTUs
23.84967417,0.542010319,mOTUs
23.66817871,0.572893814,mOTUs
25.6835824,0.553389157,mOTUs
26.86568097,0.583493528,mOTUs
27.52755775,0.611153593,mOTUs
29.11423333,0.641875348,mOTUs
28.86287403,0.396890354,mOTUs
29.96124053,0.398998475,mOTUs
28.95239453,0.444408726,mOTUs
14.16993342,0.558741552,mOTUs
14.91459675,0.496419941,mOTUs
14.65614711,0.628146989,mOTUs
15.58622519,0.270587123,mOTUs
16.58046675,0.432217772,mOTUs
14.12121925,0.389573968,mOTUs
5.424354992,0.469899368,mOTUs
4.350626015,0.708610642,mOTUs
5.09267719,0.360716484,mOTUs
3.870617132,0.406294485,mOTUs
6.296732515,0.410299212,mOTUs
5.490014431,0.397081288,mOTUs
2.70159475,0.808131215,mOTUs
2.405591629,0.776453544,mOTUs
2.085322803,0.446479696,mOTUs
1.846466564,0.664225047,mOTUs
1.83783236,0.648869016,mOTUs
14.08788957,0.887361253,mOTUs
15.02502059,0.871918829,mOTUs
15.06075264,0.674195087,mOTUs
13.05762509,0.63268692,mOTUs
13.04527711,0.676699936,mOTUs
15.06930555,0.722349285,mOTUs
16.12268404,0.767947563,mOTUs
17.11551493,0.627061825,mOTUs
18.1836974,0.613911025,mOTUs
18.14582381,0.519922376,mOTUs
19.17847273,0.530536147,mOTUs
18.1591006,0.614911026,mOTUs
3.53455534,0.621956894,mOTUs
4.171663137,0.590394631,mOTUs
4.525733695,0.543394366,mOTUs
6.040195817,0.23146575,mOTUs
6.292056358,0.524041967,mOTUs
3.194992352,0.476373515,mOTUs
7.24944619,0.604419313,mOTUs
7.418432703,0.527772811,mOTUs
8.307035923,0.480556623,mOTUs
7.425096011,0.534077787,mOTUs
6.43683706,0.538877795,mOTUs
6.316609053,0.508240914,mOTUs
3.422863617,0.734934234,mOTUs
3.669029239,0.420500865,mOTUs
3.410801973,0.658228842,mOTUs
3.89305891,0.700514655,mOTUs
14.45779139,0.813989082,mOTUs
15.19544872,0.821248429,mOTUs
15.34544175,0.602563595,mOTUs
13.11830473,0.679828159,mOTUs
13.36066565,0.719572436,mOTUs
15.32061947,0.741741455,mOTUs
16.04394526,0.736503697,mOTUs
17.40417336,0.628792508,mOTUs
18.12596268,0.63109283,mOTUs
18.0160821,0.573211775,mOTUs
19.01380662,0.593320614,mOTUs
18.01675624,0.660451209,mOTUs
3.553645361,0.542617281,mOTUs
4.799379081,0.528146729,mOTUs
5.204708692,0.522992421,mOTUs
6.662737433,0.206394835,mOTUs
6.852854165,0.586325909,mOTUs
3.48294823,0.53107849,mOTUs
7.207153126,0.537440183,mOTUs
7.896427535,0.488690875,mOTUs
8.170735046,0.521308217,mOTUs
8.108713314,0.58476775,mOTUs
6.285318823,0.59514286,mOTUs
6.752429885,0.565476916,mOTUs
3.166378556,0.554585078,mOTUs
1.186929375,0.809832586,mOTUs
1.530809624,0.723228629,mOTUs
12.21496123,0.760860255,mOTUs
13.07891013,0.810570302,mOTUs
13.09883281,0.710123955,mOTUs
11.10987702,0.732639744,mOTUs
11.04817048,0.767166662,mOTUs
13.06599568,0.794071182,mOTUs
14.16527938,0.803983027,mOTUs
15.06241903,0.728200026,mOTUs
16.36162124,0.728943741,mOTUs
16.16416784,0.561353534,mOTUs
17.24736867,0.576983335,mOTUs
16.23604318,0.648685732,mOTUs
2.012357674,0.599724723,mOTUs
2.320667305,0.560833449,mOTUs
2.224911827,0.641946458,mOTUs
3.795715845,0.254743603,mOTUs
4.098153246,0.592674831,mOTUs
1.653736649,0.543857325,mOTUs
9.140946044,0.558479882,mOTUs
9.137802271,0.646633787,mOTUs
10.14973683,0.52566306,mOTUs
9.136007696,0.584653822,mOTUs
8.205877911,0.588292637,mOTUs
8.097521099,0.56051625,mOTUs
2.073186971,0.56462849,mOTUs
2.300568092,0.402871438,mOTUs
15.15334677,0.438339517,mOTUs
16.12199665,0.469710954,mOTUs
16.12150321,0.611973233,mOTUs
14.18404045,0.450619882,mOTUs
14.075381,0.472100767,mOTUs
16.1070644,0.45076139,mOTUs
17.23309628,0.464273244,mOTUs
18.02243816,0.51015139,mOTUs
19.44835092,0.542304565,mOTUs
19.23862934,0.322600179,mOTUs
20.32304916,0.321866769,mOTUs
19.30413026,0.35780282,mOTUs
4.745173858,0.481682305,mOTUs
5.310994656,0.424501694,mOTUs
5.129310634,0.544022702,mOTUs
6.375033513,0.235377458,mOTUs
7.010446523,0.370609097,mOTUs
4.54561254,0.327635637,mOTUs
6.396630251,0.397813812,mOTUs
6.202727816,0.661512256,mOTUs
7.446996515,0.291394772,mOTUs
6.068563407,0.329161066,mOTUs
5.643192733,0.326999698,mOTUs
5.256463442,0.320013494,mOTUs
0.920550599,0.735128658,mOTUs
13.16399629,0.673041593,mOTUs
14.10481044,0.725902551,mOTUs
14.09503132,0.632947356,mOTUs
12.17637562,0.788573616,mOTUs
12.05103109,0.811778408,mOTUs
14.0749823,0.782286471,mOTUs
15.21521249,0.754872093,mOTUs
16.04722916,0.814147645,mOTUs
17.41821357,0.794911985,mOTUs
17.22160087,0.576654013,mOTUs
18.30652214,0.58693547,mOTUs
17.29943189,0.654487161,mOTUs
2.918355329,0.519677926,mOTUs
3.291427491,0.449527709,mOTUs
3.112235682,0.652998744,mOTUs
4.48709142,0.25643015,mOTUs
5.024797464,0.65282046,mOTUs
2.688972551,0.599419957,mOTUs
8.220086669,0.457945945,mOTUs
8.10002248,0.697899628,mOTUs
9.256462273,0.561232164,mOTUs
