	CXD_0801_FDSW210423161-1r	CXD_0802_FDSW210423162-1r	CXD_0803_FDSW210423163-1r	CXD_0804_FDSW210423164-1r	CXD_0805_FDSW210423165-1r	CXD_0807_FDSW210423167-1r	CXD_1001_FDSW210423173-1r	CXD_1003_FDSW210423175-1r	CXD_1004_FDSW210423176-1r	CXD_1007_FDSW210423179-1r	CXD_1009_FDSW210423181-1r	CXD_1015_FDSW210423187-1r	CXD_1201_FDSW210423188-1r	CXD_1202_FDSW210423189-1r	CXD_1203_FDSW210423190-1r	CXD_1213_FDSW210423200-1r	CXD_1214_FDSW210423201-1r	CXD_1215_FDSW210423202-1r	CXD_0204_FDSW210423206-1r	CXD_0209_FDSW210423211-1r	CXD_0210_FDSW210423212-1r	CXD_0213_FDSW210423215-1r	CXD_0214_FDSW210423216-1r	CXD_0215_FDSW210423217-1r	CXD_1401_FDSW210423218-1r	CXD_1402_FDSW210423219-1r	CXD_1408_FDSW210423225-1r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1415_FDSW210423232-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r
QD_2008_contig_10056159	9.076521287	16.89234753	3.042132176	9.215495756	7.469252319	8.058526614	25.41842201	14.88296498	9.023714797	11.22685465	18.12477414	18.77401808	21.53387973	17.20857908	11.18890626	18.09623093	19.21701814	14.78525409	17.63435576	19.83943587	17.52731083	9.418045333	9.853485328	10.74358822	9.018671555	11.36840978	17.65454272	8.155411044	12.21564818	14.6282254	9.650840559	15.7011848	6.025810043	6.554419257	7.803861844	6.266214004
QD_2008_contig_10136429	47.53359628	3.560701376	3.017448981	9.144080608	0.550535055	0	1.753344979	0	0.227196668	0.432684922	0	0	0.237060491	0	0	0	0	0	1.060039597	0	0	0	0	0.191133434	0.316154757	2.906003242	0	0	0	0	0	0	0	0	0	0
QD_2008_contig_10141412||full	2.037653141	9.405772007	14.6266338	14.52101622	0.246420856	14.54256373	0.438089613	0.537660455	2.587543141	28.13995353	5.85734141	0	0.744553483	1.657333809	5.400323239	2.664152736	1.245588686	2.419909673	2.907031664	10.07927785	10.81969088	0.179434114	0	0.448922408	3.459288576	0	22.38822044	0	0	0	0.698697665	33.19079371	0	0	0.02602173	0
QD_2008_contig_10155813||0_partial_1	4.436303222	3.694778752	38.87042709	8.345499952	2.3132893	9.611908218	1.344120882	0.760705729	3.665910949	23.50931129	2.512864217	0.133909356	1.33632904	0.978164609	2.611745897	0.362189871	1.273932255	0	0.027318676	0.593348856	4.678957463	0	0	0	2.223689503	0.907830126	2.357671663	0	0	0	0.502684593	3.41388399	0	0	0	0
QD_2008_contig_10179831	3.669908002	3.563181606	8.081970615	4.13571403	12.33400276	7.370660757	9.039071727	6.181871307	5.755277404	12.29784751	8.950947591	20.27436413	6.184495548	6.073199893	1.871148004	9.116638515	12.20719644	11.44352199	3.003013597	4.362536548	4.6879935	5.432308437	2.223069262	8.077085674	0.438275026	1.26026994	2.205853294	11.52857802	16.61473106	12.06534288	3.276659608	3.279278543	4.081504579	1.819150465	4.917060585	4.754627512
QD_2008_contig_10207010	8.219240416	10.43171662	2.411155388	9.401825345	4.464707141	1.229665423	1.53044409	2.793098335	2.765733648	1.038785002	5.973603116	1.082024661	4.078523779	3.13855009	7.329891608	2.519692911	1.964376678	2.952751113	2.365702125	3.037031032	4.105464072	0.821330207	0.211008402	5.24090373	7.315263029	3.508265954	2.830177875	0.268562727	0.105519726	0	5.482299399	5.893282085	0	0	0	0
QD_2008_contig_10526831||0_partial	15.34715702	8.277997295	5.919505422	12.61148214	14.02453532	8.603675611	23.32113262	15.23184583	12.02811034	3.885508452	9.417488339	7.239393608	17.76143163	12.56347863	5.844371074	8.803561862	9.451207105	6.262074213	17.72484317	8.171331851	10.17750655	10.7848166	5.497498764	10.61448606	7.103091434	7.524699956	4.238266884	3.515731752	7.286353285	9.228392599	13.98457152	3.576471101	10.04091518	9.848464598	9.15010975	6.587539103
QD_2008_contig_10569953||full	27.36548576	21.01001166	2.391841383	17.51686303	5.243592134	7.891358157	14.8415334	4.047751694	3.865353083	0.834377211	1.183049962	0	7.411627593	5.707619007	16.83705139	0.20115057	0.389483903	2.602284112	5.766675743	1.959214436	0.33672083	0	0	1.01701571	10.37077243	4.721960987	3.275938779	0	0	0	6.909859138	0.153348502	0	0	0	0
QD_2008_contig_10728703	13.22784526	4.346777361	32.79362773	12.05721962	6.623501707	14.8156016	3.110851602	0.110496643	3.109730114	8.320001897	1.008772806	0	2.850766421	1.406751906	12.17015557	0	0	0.031685391	1.501061708	2.294167209	1.914120321	0	0	0.400064652	9.507787149	2.789654294	6.511124447	0	0	0	0.198293409	3.614844465	0	0	0	0
QD_2008_contig_10760143	35.82167381	40.71794652	0	8.782549544	0	0	0	0	0	0	0	0	0.197078706	0	0.057208134	0	0	0	0	0	0	0	0	0	1.037180804	0	0	0	0	0	0	0	0	0	0	0
QD_2008_contig_10816416||full	36.18879345	25.01747188	25.62865389	35.0387257	6.557144617	36.79922369	3.195231392	2.112163288	9.520918037	38.2453566	6.982615265	0.134761597	3.985215973	2.025328209	9.113097946	2.452153605	2.320918309	2.509478405	7.183988178	3.936975017	9.94748698	1.07387154	0.114010777	0.887696832	3.987348819	14.01105739	10.24675584	0	0.400610798	0.551542388	5.65859957	17.93077447	0	0.179410735	0.297902848	0
QD_2008_contig_10846895||full	37.22683536	38.04250769	133.7563417	39.70915621	17.56452077	71.5899734	11.23074007	4.236600915	19.9468369	91.68421958	7.009284894	1.587972155	5.538919501	11.82778365	71.67978005	1.108894792	2.500179217	6.296546147	5.622689778	8.51886068	1.348042007	0	0.000491924	0.683235286	8.293385405	3.905823842	5.573147361	0	0	0	1.707457403	3.484254078	0	0	0	0
QD_2008_contig_10891685	1.806347745	1.919760864	1.502872541	13.09199701	0	25.85307003	0.111472591	0	0.472234076	14.47054628	4.77315338	1.509831076	0.824937916	0	9.72557563	0.862054102	2.171495599	0	0	1.62874788	3.381713358	0	0	0.074232827	7.538034544	0	9.429090662	0.477706273	2.139906289	0.867239278	0	24.27958942	0	0	0	0
QD_2008_contig_10970354	5.024911219	20.82687154	3.616385568	24.47475364	2.475821739	4.222780374	6.901755475	6.252798531	3.216024749	5.749510892	10.89409307	9.881629861	10.00548275	6.094477029	2.137222437	9.653124098	12.22497568	10.4501429	6.766280173	7.961911353	5.249096456	2.969972031	2.672376454	8.170595038	2.22740089	1.440648213	0.518877222	3.637918027	5.903500393	3.928842996	2.373264351	3.179502288	0.538776916	1.085886263	2.190042015	0.859925158
QD_2008_contig_10998647	1.327204021	0	43.54610271	1.264444712	1.841323162	12.45902432	0	0	0.995610677	18.41464875	3.196641245	0	0.171599357	0	2.676742619	0.449721671	0.97400285	0.693753494	0.510322509	1.086730959	2.817873368	0	0	0	3.809089376	0	0.929416655	0	0	0	0	7.451540922	0	0	0	0
QD_2008_contig_11025628	3.635547937	11.88371806	16.64746259	10.72574384	3.540814445	12.42338789	1.261456087	2.271984253	3.195731718	15.73874668	5.2693252	2.05713244	8.246313589	2.222565422	14.86135937	2.803522519	2.414679954	1.913614288	13.15322243	3.781131427	23.43932002	1.724685728	1.723057969	6.710066844	18.17150092	5.18480103	4.927990347	0.012007551	2.271450827	0.741168386	5.160473608	3.72713254	0	0	0.164530519	0.714308002
QD_2008_contig_1102604||0_partial	13.50840821	2.15685761	56.58519548	8.809676141	5.736350112	17.51117277	7.075289934	0.433854272	7.88690109	28.64384293	2.83197096	1.688333042	6.235071126	5.423302824	40.39222189	0.728919806	1.913131647	1.058632755	2.368694211	5.596550276	1.236858002	0	0	0	11.06487227	1.216161169	2.997704016	0	0	0	0	4.740683625	0	0	0	0
QD_2008_contig_1108914	3.630133202	11.27290051	2.140974132	10.56240406	0.740944113	2.03197199	2.701921412	5.774430769	4.794820374	1.656741815	15.19168279	6.16318561	5.484046992	2.864983634	2.840984873	5.955754082	8.356714393	6.84335355	4.007402006	4.459037941	3.700635862	2.147576636	1.70522355	3.71392856	3.05109972	1.013877638	5.330635708	2.204293218	3.182805483	2.125660887	6.043133647	13.95375305	0	0.803968421	1.678130593	0.393674427
QD_2008_contig_11117997	22.35274152	4.08101566	5.68980643	7.843348629	7.211687465	3.862236255	15.97772166	24.15613757	12.29020614	1.744960181	4.64819468	24.65726007	33.08457778	23.85790605	16.71839769	7.821132761	19.77667423	21.43795303	5.407375162	2.742740215	5.653191808	5.918554529	4.530105886	11.63749662	2.30268784	1.080986707	2.10738176	3.671658551	2.484696573	0.865497933	1.976213112	1.19171088	0.388326861	1.342925582	0.421339138	0.208507853
QD_2008_contig_11166285||0_partial	19.42954032	9.812875485	48.35118291	17.74314274	11.17772174	22.55907107	5.137789752	0.253131913	5.485265698	20.14269293	5.84667217	0	5.137038401	1.909190433	16.92652551	0.107998469	0.611975721	0.697436187	3.632631634	4.040322783	6.36430371	0	0	0.881641003	19.24905044	6.677503144	8.847503521	0	0	0	0.857894222	4.041096077	0	0	0	0
QD_2008_contig_11299401	17.48365026	4.028081142	1.977346657	8.288820851	24.15221382	16.83884052	5.958111743	5.348157667	8.809185919	4.11474936	11.03025959	0.919023572	7.021813277	7.899506147	3.276624667	1.795539243	6.194813089	8.156358153	8.528526652	14.03334565	5.145165357	0.627751251	0.57001531	3.399616979	0.593655658	1.141259593	3.807831525	0	0.166801568	0.040962087	3.582085081	10.37954919	0	1.855839196	0.463064717	0.250872286
QD_2008_contig_11301292	1.939968746	0	8.958153182	4.007304699	0.948638241	25.9149405	0.542801736	1.183334361	1.860868026	22.92525406	6.247537916	0.219035958	0.781789333	0.04454227	3.78101565	1.294748351	3.751721281	5.69293055	0.760225679	9.523450523	9.525229811	0	0	0.292903236	4.96671606	0.886152707	2.231340988	0	0	0	0.381357264	5.420633747	0	0	0	0
QD_2008_contig_11498385	0	33.6424127	0.144020364	12.07431292	0	0.031019409	0	0	0.25990596	1.769430885	1.99596627	0.399702252	0.392238712	0.687903067	1.960052848	1.921748837	0.13708082	0.031547305	0	1.515918649	0	0	0	0	0	0	0	0	0	0	0	2.307912584	0	0	0	0
QD_2008_contig_11520429	12.71558401	12.02689017	0.307902382	7.602141739	1.874786896	0.911511275	11.61631102	9.66084029	0.572354721	0	0	0	12.03106637	4.878418236	16.55144531	0	0	0	4.041550762	0	0	0	0	0.771367689	6.459925753	8.976214188	0	0	0	0	12.17229434	0	0	0	0	0
QD_2008_contig_11564376||full	18.29107262	3.948078579	27.20768633	37.2967799	32.09650894	2.592412535	5.909410836	7.726663844	20.16443196	0.322414193	0	0	2.366581206	7.045031368	0.865098148	0.232952938	3.358268147	2.29998629	2.954404651	0	13.79643102	0.717847038	0	1.496482326	6.405967392	36.37412801	1.968453773	0	1.083376301	0	16.82155768	2.579341031	0	0	0	0
QD_2008_contig_11593339	15.62543191	3.019936933	8.198344896	9.03480352	0	2.491870998	1.1777188	0.436921065	0	0	0	0	0.491367694	0.210269518	32.23328358	0	0	0	0	0	0	0	0	0	8.373581812	0.248507916	0.865940142	0	0	0	0.772062504	0	0	0	0	0
QD_2008_contig_11661528	7.381077246	1.99495045	7.344889741	6.187527039	1.083505478	18.25392872	0	0.047884182	0	1.238404922	1.367234135	0	0.093656349	0	0.062038775	0	0	0.151866969	0	0	0	0	0	0	1.990007079	0.894903546	0.969175273	0	0	0	0.802461367	1.500896168	0	0	0	0
QD_2008_contig_11724479||0_partial	3.555755529	6.398472893	48.74741034	4.772463898	5.542920847	4.242207352	4.592839193	8.502767451	17.33704598	1.226021938	9.597590085	0	1.444669371	4.549050086	3.911228337	0.46546535	0.239793096	0.165180442	6.8709912	1.924791837	0.240982538	0	0	0.428383865	0.500862145	0.66825546	0.467253124	0	0	0	5.872193805	7.792268521	0	0	0	0
QD_2008_contig_11735535	38.9921958	14.78572177	6.04740591	26.57382691	3.238392963	2.40234323	12.18603754	8.8912734	0.833488908	0.876621062	1.032458352	0	17.34488385	6.151969554	21.1540586	0	0.251836061	1.022517435	6.474567296	0.623232546	1.11548424	0	0	2.495776764	14.30411495	3.22871846	1.529511845	0	0	0	4.037150845	0	0	0	0	0
QD_2008_contig_117800	19.87447285	7.946513078	23.39351666	21.09579375	12.51685086	16.58301934	8.412089397	5.840369837	6.012109469	18.59779305	0.59791339	0	8.181031309	4.865336005	31.43886531	0.394650584	2.173781841	0.922343811	7.204369253	0.182200486	4.319230686	0.394120038	0.210698826	3.794618696	24.82369747	49.07304519	13.02886663	0	0	0	34.66024047	3.420818912	0	0	0	0
QD_2008_contig_11791679	47.813383	1.673141854	11.17653167	16.25125411	8.759592728	9.827987846	3.195112837	1.81777698	4.345181249	3.440377466	0	0	8.533561422	0.823431395	19.68919335	0	1.035166239	4.560146956	8.252124071	0	0.168931206	0.516350922	0.240455254	2.354208477	9.674771812	45.37530835	0	0	0	0	16.33738045	0	0	0	0	0
QD_2008_contig_1179898	37.80607567	39.68184584	4.135782878	45.39109595	2.540266986	6.301881096	1.369425386	0	0	0	0	0	4.397779256	1.474960325	2.396682458	0	0.353922933	0	0.915859244	0	0.610369191	0	0	0	0	0	14.05710534	0	0	0	0	1.034014061	0	0	0	0
QD_2008_contig_11902661	22.43734603	19.71743743	0.5989768	15.83630982	4.315697748	0	12.78126258	10.9393822	1.659260995	0	0	0	21.34867721	11.62196122	15.59796755	0	0.014113824	1.107115173	1.982220105	0	0	0	0	2.706098774	4.185235966	15.19096827	3.757461834	0	0	0	20.11778785	0	0	0	0	0
QD_2008_contig_11905924	22.82228265	9.262753947	0	13.73844704	24.84424656	1.384452608	0	0.87182376	0.032053217	0	0	0	2.235413352	1.95623855	4.318466887	0	0	1.827127212	0.658813246	0.189686437	0	0	0	1.665287216	0.937440928	0	0	0	0	0	0	0	0	0	0	0
QD_2008_contig_11928266	80.25479362	13.62059784	46.4018668	33.7766777	8.927753169	30.20296115	3.927064839	2.838422118	5.590011407	35.77360417	1.638381013	0.082469059	10.71116189	3.715201704	19.61048722	1.593886012	9.716320442	17.28726202	13.55948328	0.717165068	7.430356381	0.933060905	0.624062809	5.983841202	25.33278417	7.330791833	2.652789684	0	0.1367864	0	8.970418846	5.646943048	0	0	0	0
QD_2008_contig_1194619||0_partial	30.05245606	8.961956227	18.53867783	33.35535443	4.208536289	10.57827166	2.424039396	0.426234719	2.690474915	9.154029919	0.095681471	0	2.864218924	0.786652765	21.88141866	0	0.181467571	1.097873385	1.282954504	0	0.760381374	0	0	0	3.554654684	8.132837508	0.538817536	0	0	0	3.343320028	1.432401778	0	0	0	0
QD_2008_contig_11968117	28.71483361	26.38362338	4.5767956	16.60017689	13.99659003	2.218432039	11.45585455	11.07553653	3.737815857	0	1.385592221	0.56559041	25.06927618	8.175430463	15.89415912	0	1.602388114	3.426461371	11.38506112	0.786047451	1.9986749	1.708031224	1.097694462	9.0718243	12.61847086	13.0208952	1.231887304	0	0	0	7.4028643	0.073703388	0	0	0	0
QD_2008_contig_12020875||0_partial	3.420946246	1.652485148	29.49317472	3.354641646	0.718984492	9.774517609	1.644562791	0.478165644	0.94577848	15.85652363	1.488105489	0	0.807711139	0.725127544	3.68401932	0.283515915	0.682751801	1.107529669	0.901688262	1.548411589	3.802388341	0	0	0.092210274	8.319355606	4.55360967	5.363481455	0	0	0	1.089418304	12.21920845	0	0	0	0
QD_2008_contig_12036707	27.71997392	29.25479001	7.692854318	14.83749051	0	7.346707343	0.859964217	0.137801639	1.25462242	4.440263559	6.815586822	0.023179528	0.914527166	5.37376173	99.46340783	0.023730189	1.788608808	0	0	0	0.396947774	0	0	0	9.395518724	0	0.024817484	0	0	0	0.255294685	3.253140657	0	0	0	0
QD_2008_contig_1207082	28.51264069	15.43630701	1.92493001	14.70938266	11.22213746	0.109727198	12.60058168	6.014777726	0.757735081	0	0	0	16.91176965	6.005566215	20.09110848	0	0	0.955609983	3.269700695	0	0	0	0.097558545	6.050669019	11.66720592	13.405007	1.450856704	0	0	0	25.41976643	0	0	0	0	0
QD_2008_contig_12134343	60.0423641	13.01104859	0	3.538159177	0	0	0	0	0	0	0	0	5.280045633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QD_2008_contig_12134805	21.56133703	10.67418845	0.585967121	22.1749803	8.616437328	12.90204571	41.66632664	58.66607704	6.281073402	3.889779958	35.2067061	6.844010894	37.42313121	20.15272859	23.31105593	12.01022826	13.13565207	9.24674097	23.14226573	4.638589824	15.66150202	2.903611732	4.449966829	8.53484228	17.46671852	7.619904555	2.794930964	0	0	0	9.316240647	1.002918954	0	0	2.678276098	0.199471963
QD_2008_contig_12230946	14.00937787	14.57001688	4.726449321	11.22471031	0	13.86267243	0	0.930991289	2.254677565	5.963841716	0.530570872	0	0.883176378	1.706164309	14.90301786	0	2.979420672	0.990408816	3.845629373	1.401151289	10.01359771	0	0	1.3134511	3.355969332	1.806532522	4.261630515	0	0	0	0	3.520863658	0	0	0	0
QD_2008_contig_12236092	0.862208106	0	50.87590133	0	7.09962083	0.824321198	0.608748366	0.379861632	1.557944346	3.503276308	7.054805616	1.548933221	4.033833559	0	0	0.886441243	4.547192386	0.386387902	3.417684697	2.965130152	9.848076949	0.840963941	0.364333326	1.878847887	0.027405111	1.319971099	0	0	0	0	0.652363587	0.078225856	0	0	0	0
QD_2008_contig_12590635	1.160714981	4.352195957	24.29474042	4.283165421	5.096232299	4.249542614	0.968760472	0.726342324	4.82430658	7.327309997	4.926341452	0.764956735	2.998944356	0.811043763	3.359087356	0.303349249	6.154394718	2.959939933	0.090205828	0	11.22592668	0.623994275	0	2.850995267	2.137174949	3.391289793	0.931703297	0	0.007217664	0	3.795978478	3.991072095	0	0	0	0
QD_2008_contig_12642800	7.270694702	34.34108971	10.09020835	14.14958608	28.11468866	17.56297805	34.5276327	50.72816409	21.11306416	30.54368482	39.76638969	65.58598472	54.15218069	43.53182461	71.66931106	107.4485655	83.07020679	38.44921682	87.04238506	27.59700194	81.3052075	40.19711534	43.8300423	62.59580968	54.39745652	80.12594549	19.40995884	27.68655217	75.47362443	80.33728835	128.3877166	23.0826525	76.73571593	57.13310009	59.92242648	58.41362995
QD_2008_contig_12658617	6.719648602	10.54060388	21.57831311	15.53158589	7.983690124	7.61295774	10.51071706	4.901074661	8.106246065	21.98412858	6.277218897	0	6.547983455	6.373675018	24.69130334	1.630960908	2.123240474	2.695069292	6.320464519	0.235209459	8.37553626	0.046759508	0	1.375219483	21.44405516	7.072596492	4.918101938	0	0	0	18.62170347	10.15474084	0	0	0	0
QD_2008_contig_126988	28.2971554	11.06685292	8.018750696	36.34045538	0	1.112149102	1.452547403	0.210577856	1.715356359	0	0	0	5.134210058	2.206796423	1.292299379	0	0	0	5.431831138	0	0	0	0	0.507095117	3.453008551	0	3.149017535	0	0	0	0	0	0	0	0	0
QD_2008_contig_1285195||0_partial	5.26497965	12.7428336	12.75491177	9.87227722	2.901869878	10.67757768	3.249963823	1.098566038	4.571112542	10.7124107	4.117367178	0.651553986	1.313301857	3.384362019	5.857461967	1.054054826	2.683021473	4.025751173	1.320455213	2.570450126	7.421030409	0.581021451	0.013192459	1.318748817	7.083714682	6.125918904	2.639437466	0.039035587	0.089308286	0	7.208462866	7.341304879	0	0.638951365	0.56728658	0
QD_2008_contig_1288642	23.82586729	23.70429193	2.994027159	18.94287305	19.57489087	6.557787842	14.71055714	17.96443389	8.470536965	5.090641658	11.08439058	7.889870001	24.11765964	12.6047786	13.3142916	8.61071877	9.084482764	15.39367697	11.19272454	7.319630918	9.465291974	10.54050819	9.866954997	15.91841373	8.470723146	12.02300534	2.534777252	3.677314876	3.577414927	3.142066803	14.75962971	2.260956739	3.696370855	4.870817999	5.093819122	3.720639493
QD_2008_contig_12905979	11.18229911	7.325474521	24.60178699	4.352115077	1.268759065	7.698038332	2.108861897	0.83019932	1.885593687	0.650095439	0	0	0.145915506	0	3.936728709	0	0	0	0	0	0	0	0	0	3.919220224	9.376981489	0.03083234	0	0	0	18.42245135	0	0	0	0	0
QD_2008_contig_1292828	17.97351624	20.65122239	7.298291086	2.773197724	0	1.115894034	3.136052821	0.903543415	0	9.703296221	0	0	3.937194391	3.779300396	12.17433384	0	0	0.49737548	1.327349493	0	0	0	0	0	6.272817571	17.48866614	0	0	0	0	6.808017414	0	0	0	0	0
QD_2008_contig_1293538||0_partial	18.85452357	9.57748293	44.98410324	15.57017895	7.691404351	40.14467912	2.97389565	4.985258965	11.44568848	59.25853734	17.26235414	8.414336464	4.608765442	4.650165281	8.533473311	6.510461216	6.883988337	5.930054289	8.538015337	12.59023129	17.01651226	1.457551716	0.941129103	3.454526306	7.296278074	3.189620021	11.45126769	0.803034234	2.11348238	0.309559467	1.855608965	15.50165005	0.414353876	0.618142717	0.825683849	0
QD_2008_contig_12964524||full_1	25.10473725	40.36021831	8.428573458	28.35631083	35.20143655	15.82210254	21.33433852	18.07947252	22.75200088	10.66786895	33.89860631	14.66691687	24.37483424	18.52029322	13.48479163	25.16999992	22.6504958	19.433116	36.45483734	49.34414333	26.41705397	41.56736525	37.93565895	36.90950086	29.34551196	20.51118737	48.18369045	14.9977529	25.685032	42.21568717	31.09025966	36.79197787	37.07391851	37.85551308	40.4224136	28.94486495
QD_2008_contig_13031532	29.83046207	38.19001661	9.402112088	26.24004098	28.84602125	22.35645763	29.49838765	30.75634781	17.84307161	17.63664132	35.41439991	25.25264563	54.1824942	36.53969713	31.22028249	33.88866083	38.75638634	37.75085508	53.23775895	40.97830939	50.92210141	41.25105961	36.57502548	59.16258707	23.41063168	19.60355934	15.56370378	17.60169868	24.09033506	23.68628212	23.9478794	16.10163922	24.49927438	25.37707383	21.85590577	24.99241889
QD_2008_contig_13042294	46.0704795	7.520723594	12.65142275	20.69354619	0	28.36305808	7.34405414	2.629338244	0	0.296719424	0	0	5.37998425	2.896138693	1.104826691	0	0	0.4595141	4.163893415	0.970193805	0.406060454	0	0	0.555107756	16.5847734	10.30922831	1.234223147	0	0	0	2.712606906	0.605984725	0	0	0	0
QD_2008_contig_13063018	1.158991174	39.49651451	2.71202006	13.67250409	1.343188522	9.21424327	3.00664562	5.700905513	1.969232777	9.781449586	6.418972757	4.800659676	4.294232848	5.174804938	3.004409024	5.688314025	2.760258715	4.602120588	2.747521746	12.42438946	9.713245238	1.964451657	0.997065939	2.268134238	0.240480879	1.11196573	20.63850144	5.101230368	2.230858399	4.466209721	1.441327102	17.4663979	0.985219627	1.518698332	0.831014612	1.148423266
QD_2008_contig_13085451||full	102.3037354	117.3013291	76.601349	118.5164856	32.87838651	49.28848926	33.37620898	17.34065462	31.16002667	42.82753412	25.72450838	4.504969349	40.5776799	36.64999182	63.72548559	7.005074046	11.68499106	17.83702445	33.40941605	31.81827376	29.6864747	2.942348036	1.67057686	4.664017088	89.41336208	69.99395277	59.1815513	0.92251729	1.709105616	3.100321797	113.152192	70.36555727	0.930521283	3.038640231	2.870665965	1.020365767
QD_2008_contig_13111585||0_partial	26.85068182	41.24221851	6.905557018	24.8731508	18.87905742	9.656411154	19.47682209	23.64295033	15.55938048	6.301269515	12.58874867	11.1835633	25.67287133	16.77816466	13.08212162	9.88036911	10.94477585	13.79802124	19.5717221	15.39866993	12.28778203	14.26678433	10.98127069	17.17556817	25.34998097	22.90332064	12.80700734	5.700485664	6.164644981	4.454591316	23.39723961	8.777838328	6.820187087	6.939716601	8.285528157	7.003891637
QD_2008_contig_13233607	7.942953978	18.64832573	4.315767519	10.66089076	10.12570542	8.440306255	25.96545971	26.04703756	16.83558637	9.970596352	20.57766216	30.60397747	19.54391132	21.72890391	19.7123222	23.62413199	38.13735277	40.48640047	27.70288678	18.16182285	22.98591153	20.6824424	17.12113308	32.75833758	16.98740434	6.183743516	13.15727538	9.029337831	13.49979558	12.97701615	5.298099767	6.124891492	8.059785938	10.49831581	13.87403828	9.138236441
QD_2008_contig_13335934||full	11.31788223	24.73067451	1.795427612	17.02330629	2.657289091	0.011640603	1.786654553	1.516757941	0.867875903	0	0	0	3.818031133	1.842235653	2.318562224	0	0	0	2.130001107	0	0	0	0	0	4.911114111	44.07443092	1.11439462	0	0	0	52.73514516	0	0	0	0	0
QD_2008_contig_13346894	13.57311299	16.34676797	2.060868027	10.94789914	10.77613083	0.486009301	2.004961632	1.684733342	1.833678624	0	4.311204848	0.986584599	3.005022828	1.920717096	9.114930019	0	0.369166096	5.637797832	4.831342393	0.038831289	1.703600744	0	1.136958077	17.2929869	9.081229074	1.01882116	5.350848769	0	0	0	0.383874826	8.268767684	0	0	0	0
QD_2008_contig_13364702||full	4.703508226	2.903241756	33.9178287	5.809761211	4.665703506	13.81333197	0.921131306	0.884823684	5.519800784	34.06486945	5.470121175	0.488862836	0	0.412167117	2.203912448	0.889052299	0.699149358	1.578926699	1.022607138	3.365937694	1.612281579	0	0	0	0	0.340080721	1.887491438	0	0.142880285	0	0	11.77621778	0	0.382138912	0	0
QD_2008_contig_13370578	2.636756541	14.20528746	2.811673336	11.02235316	2.662480747	2.206336334	2.578399646	4.213159063	3.359233237	5.706740007	13.91100725	3.860880849	3.568399128	2.013459443	4.006790851	10.41420951	8.586654607	3.814507331	5.053124192	9.342225828	10.98750568	2.36703357	2.919734539	5.169178402	1.027785877	2.51259057	5.295604168	1.937864624	5.065647122	4.384701263	5.215467939	4.859574163	0.52056139	1.820759477	1.697074375	0.791816357
QD_2008_contig_13372256||full	624.1659644	217.0584191	44.83381072	139.9422854	1.892547613	4.308322529	23.05991656	14.2339532	2.337581526	0	0	0	44.36688634	21.61423141	7.530564228	0	0	0.397693969	7.634658033	0	0	0	0	0	19.55228925	26.91280186	2.116704429	0	0	0	23.09585862	0	0	0	0	0
QD_2008_contig_13505261	0.610569378	10.41710562	61.12086891	16.80059245	4.726489345	7.572847086	0.425313773	3.438383204	9.341217062	2.855324842	9.010358738	2.413503718	1.224357262	0.641370528	0.00060523	0.56246762	1.040712285	0.754740737	8.651718972	0.012587031	0.291895043	0	0	0.57929217	0	0	0	0	2.605307058	0.085294322	0	0	0	0	0	0
QD_2008_contig_13516529	83.68362548	18.52434252	2.079289653	17.83423482	0	0.128474979	3.258865358	3.225650614	0	0	0	0	6.474644849	1.321456867	2.540055082	0	0	0	1.546784193	0	0	0	0	0	30.8892163	50.06727834	0	0	0	0	16.85953381	0	0	0	0	0
QD_2008_contig_13523116	0.866358895	0	72.48716002	0.326544613	10.37832771	1.83513312	1.198852789	1.273597267	4.518885046	5.653741765	9.446866253	3.356511809	3.287888853	0.121061648	0.20470812	1.063225527	2.387683928	1.557566004	4.532063022	4.283171296	15.21261911	0.504045395	0.478732472	2.942507721	0.47692497	3.892644157	0.325689983	0	2.037347706	0.441387218	3.126959953	0	0	0	0.294623748	0
QD_2008_contig_13532039	8.717871239	18.38067926	0.603207895	6.647072854	0	1.163918119	1.555689542	0.168694798	0	0	0	0	0.556138252	0.51103797	4.486243667	0	0	0	0	0	0	0	0	0	1.795580825	2.072766102	0	0	0	0	0.815489575	0	0	0	0	0
QD_2008_contig_13570885	39.96619817	7.703191578	61.02425524	27.76522984	4.272176739	93.93754639	3.828518089	4.560715862	9.641094867	116.4767035	5.797265109	0.675859761	3.846317839	4.248354485	25.91423636	5.815726296	6.703378805	10.58581512	2.810051664	0.765175535	8.39493883	0.60833811	1.848300386	0.476340024	12.55680286	14.01487904	7.017293347	0	0.134301452	0.221188289	3.900622435	22.88685165	0	0	0.602787777	0
QD_2008_contig_13588591||full	6.495178222	6.866277498	11.50661086	33.77393572	0.170839924	0	0	0	0.609946679	0	0	0	0.698565287	0	0	0	0	0	0	0	0.221035678	0	0	0	0	0	0	0	0	0	0	0.630223365	0	0	0	0
